text,label
"Aaj ka din productive tha, DSA padha aur ab happy hai.",0
"Aaj ka din productive tha, Data Analytics padha aur ab happy hai.",0
Results anxiety hai thodi but I think Spring Boot wala paper theek gaya hai.,1
"Maths experiment achi gayi, lab marks aenge poore.",0
"model training complete nahi ho pa raha, roz raat ko I am having panic attacks.",2
"Thodi tension hai internship review ki, anxious lag raha hai.",1
"Raat bhar jaag ke Data Analytics padha but still nothing is going in my head, feeling suffocating.",2
"Breathless feel ho raha hai board exam ke thought se hi, anxiety is too high.",2
"Anxiety itni hai ki khana bhi nahi khaya 2 din se, Maths ki wajah se.",2
"Internal marks thode kam hain, worried feel ho raha final college exam ke liye.",1
"Time management mast chal raha hai, confident feel kar raha hoon about lab file.",0
"Results clear hain, marks acche aaye in AI, feeling on track.",0
"Thodi tension hai hackathon ki, anxious lag raha hai.",1
"Bhai DSA ki prep ekdum relaxed chal rahi hai, sab on track hai.",0
"Doston ki preparation mujhse zyada hai AI mein, getting stressed.",1
"Results clear hain, marks acche aaye in Physics, feeling confident.",0
"Internal marks thode kam hain, pressured feel ho raha final hackathon ke liye.",1
Maths samajh aa raha hai but job simulation ke time pe pressured ho jata hoon.,1
"hackathon clear nahi hua toh kya karunga, feeling totally depressed and lost.",2
"Python lab file mein ek annoying bug hai, raat tak fix karna padega, feeling thoda nervous.",1
"Time management mast chal raha hai, set feel kar raha hoon about assignment.",0
"SQL backend integration mein ek annoying bug hai, raat tak fix karna padega, feeling overwhelmed.",1
"Life barbaad lag rahi hai, Spring Boot mein fail hone wala hoon, suffocating.",2
"Internal marks thode kam hain, overwhelmed feel ho raha final NEET ke liye.",1
Placement prep aur college AWS deployment manage karne mein thoda overwhelmed feel hota hai.,1
"Doston ke sath padhai karke balanced lag raha hai, Cloud architecture easy lagne laga.",0
"Internal marks thode kam hain, worried feel ho raha final technical interview ke liye.",1
"internship review clear nahi hua toh kya karunga, feeling totally suffocating and lost.",2
Data Analytics samajh aa raha hai but viva ke time pe stressed ho jata hoon.,1
Neend thodi kam aa rahi hai job simulation ki tension ki wajah se.,1
"code debugging time pe submit kar diya, ab I am completely peaceful.",0
Placement prep aur college experiment manage karne mein thoda worried feel hota hai.,1
"Mentally set hoon, koi final project review ka darr nahi.",0
"Raat bhar jaag ke SQL padha but still nothing is going in my head, feeling depressed.",2
"Mera dimag phat jayega, REST APIs mein kuch samajh nahi aa raha, completely suffocating.",2
"Week mein 2 internship review hain, schedule thoda tight hai aur main tense hoon.",1
"Syllabus lamba hai, aur internship review paas aa raha hai, thoda time kam lag raha hai.",1
"Aaj ka din productive tha, Physics padha aur ab confident hai.",0
"project time pe submit kar diya, ab I am completely chill.",0
"Raat bhar jaag ke Spring Boot padha but still nothing is going in my head, feeling breaking down.",2
"Results clear hain, marks acche aaye in Spring Boot, feeling set.",0
"Thodi tension hai JEE ki, worried lag raha hai.",1
"REST APIs backend integration mein ek annoying bug hai, raat tak fix karna padega, feeling thoda nervous.",1
"DBMS assignment mein ek annoying bug hai, raat tak fix karna padega, feeling worried.",1
Parents ki expectations ki wajah se thoda thoda nervous lagta hai future ko leke.,1
"Maths lab file mein ek annoying bug hai, raat tak fix karna padega, feeling worried.",1
"Mummy ki expectations ne anxiety badha di hai, placement ka stress mujhe hopeless bana raha hai.",2
"Dost aage nikal gaye aur main yahan stuck hoon Java mein, feeling dead inside.",2
"Ghar wale ki expectations ne anxiety badha di hai, placement ka stress mujhe blank bana raha hai.",2
"Dost aage nikal gaye aur main yahan stuck hoon DBMS mein, feeling numb.",2
"viva clear nahi hua toh kya karunga, feeling totally severely anxious and lost.",2
"Week mein 2 JEE hain, schedule thoda tight hai aur main confused hoon.",1
"Raat bhar jaag ke Spring Boot padha but still nothing is going in my head, feeling blank.",2
"Mera dimag phat jayega, Spring Boot mein kuch samajh nahi aa raha, completely severely anxious.",2
Data Analytics samajh aa raha hai but final project review ke time pe stressed ho jata hoon.,1
Thoda nervous hoon NEET ke liye but preparation basically okay hai.,1
"Time management mast chal raha hai, chill feel kar raha hoon about experiment.",0
"Thodi tension hai board exam ki, stressed lag raha hai.",1
"Thodi tension hai placement drive ki, tense lag raha hai.",1
Microservices samajh aa raha hai but board exam ke time pe anxious ho jata hoon.,1
"Results clear hain, marks acche aaye in DSA, feeling balanced.",0
"assignment complete nahi ho pa raha, roz raat ko I am severely anxious.",2
"Python ka error resolve ho gaya, code successfully chal raha hai.",0
"Kal ke JEE ke liye I am happy, syllabus cover ho gaya.",0
"ML project mein ek annoying bug hai, raat tak fix karna padega, feeling confused.",1
Thoda nervous hoon hackathon ke liye but preparation basically okay hai.,1
"model training complete nahi ho pa raha, roz raat ko I am depressed.",2
"Internal marks thode kam hain, anxious feel ho raha final NEET ke liye.",1
"Doston ki preparation mujhse zyada hai Spring Boot mein, getting confused.",1
"Doston ke sath padhai karke peaceful lag raha hai, DBMS easy lagne laga.",0
"Dost aage nikal gaye aur main yahan stuck hoon AI mein, feeling depressed.",2
"Bhai Maths ki prep ekdum balanced chal rahi hai, sab on track hai.",0
"Aaj ka din productive tha, SQL padha aur ab relaxed hai.",0
Competition dekh kar thoda stressed ho gaya college mein.,1
"Internal marks thode kam hain, confused feel ho raha final hackathon ke liye.",1
"model training abhi tak pending hai, feeling tense about the deadline.",1
"Dost aage nikal gaye aur main yahan stuck hoon DSA mein, feeling dead inside.",2
"Bhai REST APIs ki prep ekdum sorted chal rahi hai, sab on track hai.",0
"code debugging complete nahi ho pa raha, roz raat ko I am severely anxious.",2
"Life barbaad lag rahi hai, AI mein fail hone wala hoon, having panic attacks.",2
"JEE clear nahi hua toh kya karunga, feeling totally numb and lost.",2
"Mera AWS ka experiment done hai, I am fully sorted.",0
"Kal ke JEE ke liye I am on track, syllabus cover ho gaya.",0
Papa ki expectations ki wajah se thoda confused lagta hai future ko leke.,1
"Aaj ka din productive tha, DBMS padha aur ab peaceful hai.",0
"Week mein 2 college exam hain, schedule thoda tight hai aur main stressed hoon.",1
"end-sem exam achha gaya, set feel ho raha hai aaj.",0
"Mera dimag phat jayega, DSA mein kuch samajh nahi aa raha, completely suffocating.",2
"Week mein 2 end-sem exam hain, schedule thoda tight hai aur main anxious hoon.",1
"Thodi tension hai technical interview ki, stressed lag raha hai.",1
"3 din se soye nahi hain, aankhein band nahi ho rahi tension se.",2
"Mera dimag phat jayega, SQL mein kuch samajh nahi aa raha, completely crying constantly.",2
"Thodi tension hai end-sem exam ki, overwhelmed lag raha hai.",1
"Internal marks thode kam hain, anxious feel ho raha final college exam ke liye.",1
"mid-sem clear nahi hua toh kya karunga, feeling totally breaking down and lost.",2
"Life barbaad lag rahi hai, Java mein fail hone wala hoon, breaking down.",2
"code debugging time pe submit kar diya, ab I am completely sorted.",0
"Time management mast chal raha hai, balanced feel kar raha hoon about model training.",0
"Maths code debugging mein ek annoying bug hai, raat tak fix karna padega, feeling stressed.",1
"Bhai Spring Boot ki prep ekdum balanced chal rahi hai, sab on track hai.",0
"AWS deployment abhi tak pending hai, feeling anxious about the deadline.",1
"3 din se soye nahi hain, aankhein band nahi ho rahi tension se, kal internship review hai.",2
"Dost aage nikal gaye aur main yahan stuck hoon Data Analytics mein, feeling depressed.",2
Python samajh aa raha hai but college exam ke time pe pressured ho jata hoon.,1
"model training time pe submit kar diya, ab I am completely relaxed.",0
"Dost aage nikal gaye aur main yahan stuck hoon Cloud architecture mein, feeling breaking down.",2
"Doston ki preparation mujhse zyada hai ML mein, getting confused.",1
"Python lab file mein ek annoying bug hai, raat tak fix karna padega, feeling confused.",1
"Life barbaad lag rahi hai, DBMS mein fail hone wala hoon, suffocating.",2
Placement prep aur college project manage karne mein thoda stressed feel hota hai.,1
"Doston ke sath padhai karke chill lag raha hai, Python easy lagne laga.",0
"AI project mein ek annoying bug hai, raat tak fix karna padega, feeling pressured.",1
"Doston ki preparation mujhse zyada hai Microservices mein, getting worried.",1
"SQL lab file mein ek annoying bug hai, raat tak fix karna padega, feeling worried.",1
"Bhai Data Analytics ki prep ekdum chill chal rahi hai, sab on track hai.",0
"Maths backend integration mein ek annoying bug hai, raat tak fix karna padega, feeling thoda nervous.",1
"Bhai Data Analytics ki prep ekdum confident chal rahi hai, sab on track hai.",0
"Kal ke JEE ke liye I am balanced, syllabus cover ho gaya.",0
"Thodi tension hai internship review ki, pressured lag raha hai.",1
"Life barbaad lag rahi hai, Chemistry mein fail hone wala hoon, crying constantly.",2
"final project review clear nahi hua toh kya karunga, feeling totally numb and lost.",2
"Week mein 2 viva hain, schedule thoda tight hai aur main pressured hoon.",1
"Life barbaad lag rahi hai, Data Analytics mein fail hone wala hoon, hopeless.",2
"Papa ki expectations ne anxiety badha di hai, placement ka stress mujhe depressed bana raha hai.",2
"model training complete nahi ho pa raha, roz raat ko I am breaking down.",2
"Thodi tension hai NEET ki, confused lag raha hai.",1
"AI practical record mein ek annoying bug hai, raat tak fix karna padega, feeling worried.",1
"DSA code debugging mein ek annoying bug hai, raat tak fix karna padega, feeling overwhelmed.",1
"SQL experiment achi gayi, lab marks aenge poore.",0
"Severe panic attacks aa rahe hain hackathon ke darr se, dimag blank ho gaya hai.",2
"Mentally sorted hoon, koi job simulation ka darr nahi.",0
SQL samajh aa raha hai but board exam ke time pe worried ho jata hoon.,1
"ML lab file mein ek annoying bug hai, raat tak fix karna padega, feeling pressured.",1
"ML experiment mein ek annoying bug hai, raat tak fix karna padega, feeling tense.",1
"Doston ki preparation mujhse zyada hai DSA mein, getting tense.",1
"Physics model training mein ek annoying bug hai, raat tak fix karna padega, feeling tense.",1
Anxiety itni hai ki khana bhi nahi khaya 2 din se.,2
"Mera dimag phat jayega, Microservices mein kuch samajh nahi aa raha, completely having panic attacks.",2
"Mera dimag phat jayega, Python mein kuch samajh nahi aa raha, completely having panic attacks.",2
"Doston ki preparation mujhse zyada hai Microservices mein, getting pressured.",1
"experiment complete nahi ho pa raha, roz raat ko I am dead inside.",2
"Thodi tension hai placement drive ki, pressured lag raha hai.",1
"Doston ki preparation mujhse zyada hai SQL mein, getting pressured.",1
Placement prep aur college lab file manage karne mein thoda overwhelmed feel hota hai.,1
"Doston ke sath padhai karke balanced lag raha hai, DSA easy lagne laga.",0
"Mera Spring Boot ka practical record done hai, I am fully sorted.",0
"college exam achha gaya, balanced feel ho raha hai aaj.",0
"Relatives ki expectations ne anxiety badha di hai, placement ka stress mujhe severely anxious bana raha hai.",2
"placement drive achha gaya, relaxed feel ho raha hai aaj.",0
"AWS deployment time pe submit kar diya, ab I am completely confident.",0
"Mentally set hoon, koi college exam ka darr nahi.",0
Placement prep aur college code debugging manage karne mein thoda overwhelmed feel hota hai.,1
"Life barbaad lag rahi hai, Python mein fail hone wala hoon, depressed.",2
"Anxiety itni hai ki khana bhi nahi khaya 2 din se, Microservices ki wajah se.",2
"Anxiety itni hai ki khana bhi nahi khaya 2 din se, Chemistry ki wajah se.",2
"Time management mast chal raha hai, relaxed feel kar raha hoon about model training.",0
"Aaj ka din productive tha, REST APIs padha aur ab sorted hai.",0
"Internal marks thode kam hain, overwhelmed feel ho raha final hackathon ke liye.",1
Neend thodi kam aa rahi hai NEET ki tension ki wajah se.,1
"final project review clear nahi hua toh kya karunga, feeling totally crying constantly and lost.",2
"model training complete nahi ho pa raha, roz raat ko I am numb.",2
"Kal ke JEE ke liye I am sorted, syllabus cover ho gaya.",0
"Results clear hain, marks acche aaye in Python, feeling balanced.",0
"code debugging complete nahi ho pa raha, roz raat ko I am having panic attacks.",2
"Aaj ka din productive tha, Data Analytics padha aur ab relaxed hai.",0
"Raat bhar jaag ke SQL padha but still nothing is going in my head, feeling hopeless.",2
"Severe panic attacks aa rahe hain board exam ke darr se, dimag blank ho gaya hai.",2
"Data Analytics assignment mein ek annoying bug hai, raat tak fix karna padega, feeling worried.",1
"3 din se soye nahi hain, aankhein band nahi ho rahi tension se, kal placement drive hai.",2
"AWS practical record mein ek annoying bug hai, raat tak fix karna padega, feeling pressured.",1
"AWS ka error resolve ho gaya, code successfully chal raha hai.",0
Placement prep aur college project manage karne mein thoda worried feel hota hai.,1
"backend integration time pe submit kar diya, ab I am completely chill.",0
"hackathon achha gaya, balanced feel ho raha hai aaj.",0
Relatives ki expectations ki wajah se thoda stressed lagta hai future ko leke.,1
"backend integration complete nahi ho pa raha, roz raat ko I am breaking down.",2
"experiment complete nahi ho pa raha, roz raat ko I am blank.",2
Results anxiety hai thodi but I think Microservices wala paper theek gaya hai.,1
"Doston ke sath padhai karke confident lag raha hai, SQL easy lagne laga.",0
"Week mein 2 placement drive hain, schedule thoda tight hai aur main worried hoon.",1
"Week mein 2 hackathon hain, schedule thoda tight hai aur main pressured hoon.",1
"Life barbaad lag rahi hai, AI mein fail hone wala hoon, depressed.",2
"Time management mast chal raha hai, relaxed feel kar raha hoon about AWS deployment.",0
"DBMS experiment achi gayi, lab marks aenge poore.",0
"Mera Microservices ka code debugging done hai, I am fully relaxed.",0
"Life barbaad lag rahi hai, REST APIs mein fail hone wala hoon, numb.",2
"Microservices lab file mein ek annoying bug hai, raat tak fix karna padega, feeling worried.",1
"Kal ke job simulation ke liye I am happy, syllabus cover ho gaya.",0
"mock test complete nahi ho pa raha, roz raat ko I am depressed.",2
"Mentally balanced hoon, koi NEET ka darr nahi.",0
Placement prep aur college model training manage karne mein thoda overwhelmed feel hota hai.,1
"backend integration complete nahi ho pa raha, roz raat ko I am severely anxious.",2
"job simulation clear nahi hua toh kya karunga, feeling totally dead inside and lost.",2
Results anxiety hai thodi but I think AI wala paper theek gaya hai.,1
"Doston ke sath padhai karke chill lag raha hai, Maths easy lagne laga.",0
"Java project mein ek annoying bug hai, raat tak fix karna padega, feeling anxious.",1
Placement prep aur college mock test manage karne mein thoda pressured feel hota hai.,1
"final project review achha gaya, happy feel ho raha hai aaj.",0
"Mera Maths ka mock test done hai, I am fully set.",0
"job simulation achha gaya, peaceful feel ho raha hai aaj.",0
"mock test abhi tak pending hai, feeling worried about the deadline.",1
"Thodi tension hai end-sem exam ki, confused lag raha hai.",1
"Dost aage nikal gaye aur main yahan stuck hoon DSA mein, feeling breaking down.",2
"Parents bhi support kar rahe hain, I feel relaxed about my career.",0
"Mera dimag phat jayega, Java mein kuch samajh nahi aa raha, completely crying constantly.",2
"backend integration complete nahi ho pa raha, roz raat ko I am depressed.",2
"Results clear hain, marks acche aaye in REST APIs, feeling balanced.",0
"Thodi tension hai final project review ki, worried lag raha hai.",1
"Kal ke hackathon ke liye I am on track, syllabus cover ho gaya.",0
Thoda nervous hoon JEE ke liye but preparation basically okay hai.,1
"Har taraf se pressure hai, I feel like I am having panic attacks.",2
"Bhai AWS ki prep ekdum peaceful chal rahi hai, sab on track hai.",0
"Time management mast chal raha hai, sorted feel kar raha hoon about mock test.",0
"Life barbaad lag rahi hai, Microservices mein fail hone wala hoon, breaking down.",2
"Week mein 2 final project review hain, schedule thoda tight hai aur main overwhelmed hoon.",1
"Doston ke sath padhai karke happy lag raha hai, DSA easy lagne laga.",0
Placement prep aur college backend integration manage karne mein thoda thoda nervous feel hota hai.,1
"AWS deployment abhi tak pending hai, feeling worried about the deadline.",1
"Week mein 2 hackathon hain, schedule thoda tight hai aur main thoda nervous hoon.",1
"Mera dimag phat jayega, DBMS mein kuch samajh nahi aa raha, completely depressed.",2
Placement prep aur college mock test manage karne mein thoda worried feel hota hai.,1
"DBMS AWS deployment mein ek annoying bug hai, raat tak fix karna padega, feeling pressured.",1
"Doston ki preparation mujhse zyada hai Java mein, getting tense.",1
"Kisi se baat karne ka mann nahi kar raha, itna stress hai ki dead inside ho chuka hoon.",2
"hackathon clear nahi hua toh kya karunga, feeling totally having panic attacks and lost.",2
"Mentally chill hoon, koi college exam ka darr nahi.",0
"Sleep schedule aur study dono manage ho raha hai, life chill hai.",0
"Parents bhi support kar rahe hain, I feel balanced about my career.",0
"Doston ki preparation mujhse zyada hai Spring Boot mein, getting worried.",1
Placement prep aur college experiment manage karne mein thoda stressed feel hota hai.,1
"Dost aage nikal gaye aur main yahan stuck hoon Python mein, feeling hopeless.",2
"practical record time pe submit kar diya, ab I am completely sorted.",0
"Results clear hain, marks acche aaye in ML, feeling balanced.",0
"Mentally chill hoon, koi internship review ka darr nahi.",0
"college exam achha gaya, happy feel ho raha hai aaj.",0
"Doston ki preparation mujhse zyada hai Cloud architecture mein, getting thoda nervous.",1
"AI AWS deployment mein ek annoying bug hai, raat tak fix karna padega, feeling anxious.",1
"Dost aage nikal gaye aur main yahan stuck hoon Cloud architecture mein, feeling crying constantly.",2
Physics samajh aa raha hai but board exam ke time pe anxious ho jata hoon.,1
"viva clear nahi hua toh kya karunga, feeling totally suffocating and lost.",2
"Time management mast chal raha hai, set feel kar raha hoon about project.",0
"Doston ki preparation mujhse zyada hai Java mein, getting worried.",1
"Internal marks thode kam hain, stressed feel ho raha final viva ke liye.",1
"Week mein 2 internship review hain, schedule thoda tight hai aur main worried hoon.",1
"Raat bhar jaag ke Java padha but still nothing is going in my head, feeling hopeless.",2
Placement prep aur college model training manage karne mein thoda tense feel hota hai.,1
"Doston ke sath padhai karke on track lag raha hai, Spring Boot easy lagne laga.",0
"job simulation clear nahi hua toh kya karunga, feeling totally hopeless and lost.",2
"Spring Boot backend integration mein ek annoying bug hai, raat tak fix karna padega, feeling worried.",1
"Mentally chill hoon, koi final project review ka darr nahi.",0
"Thodi tension hai job simulation ki, worried lag raha hai.",1
"code debugging complete nahi ho pa raha, roz raat ko I am suffocating.",2
"Raat bhar jaag ke Python padha but still nothing is going in my head, feeling having panic attacks.",2
Results anxiety hai thodi but I think Maths wala paper theek gaya hai.,1
"Results clear hain, marks acche aaye in SQL, feeling set.",0
"Week mein 2 hackathon hain, schedule thoda tight hai aur main stressed hoon.",1
"Doston ki preparation mujhse zyada hai Spring Boot mein, getting pressured.",1
Data Analytics samajh aa raha hai but mid-sem ke time pe worried ho jata hoon.,1
"Har taraf se pressure hai, I feel like I am crying constantly.",2
"Physics experiment mein ek annoying bug hai, raat tak fix karna padega, feeling tense.",1
"Results clear hain, marks acche aaye in Microservices, feeling chill.",0
"Results clear hain, marks acche aaye in Chemistry, feeling chill.",0
"Internal marks thode kam hain, overwhelmed feel ho raha final end-sem exam ke liye.",1
"Internal marks thode kam hain, confused feel ho raha final final project review ke liye.",1
Neend thodi kam aa rahi hai hackathon ki tension ki wajah se.,1
"Mera SQL ka lab file done hai, I am fully chill.",0
"Doston ke sath padhai karke on track lag raha hai, Physics easy lagne laga.",0
"Raat bhar jaag ke Microservices padha but still nothing is going in my head, feeling breaking down.",2
"mock test complete nahi ho pa raha, roz raat ko I am suffocating.",2
"hackathon clear nahi hua toh kya karunga, feeling totally dead inside and lost.",2
Placement prep aur college lab file manage karne mein thoda stressed feel hota hai.,1
"Internal marks thode kam hain, confused feel ho raha final mid-sem ke liye.",1
"Papa bhi support kar rahe hain, I feel sorted about my career.",0
"Internal marks thode kam hain, worried feel ho raha final NEET ke liye.",1
"mock test complete nahi ho pa raha, roz raat ko I am dead inside.",2
"DSA lab file mein ek annoying bug hai, raat tak fix karna padega, feeling tense.",1
Spring Boot samajh aa raha hai but hackathon ke time pe overwhelmed ho jata hoon.,1
"ML ka error resolve ho gaya, code successfully chal raha hai.",0
"end-sem exam achha gaya, sorted feel ho raha hai aaj.",0
"Raat bhar jaag ke Cloud architecture padha but still nothing is going in my head, feeling hopeless.",2
"Time management mast chal raha hai, on track feel kar raha hoon about project.",0
"Maths ka error resolve ho gaya, code successfully chal raha hai.",0
"Results clear hain, marks acche aaye in DSA, feeling sorted.",0
"Parents bhi support kar rahe hain, I feel sorted about my career.",0
"Doston ki preparation mujhse zyada hai Data Analytics mein, getting stressed.",1
"Internal marks thode kam hain, overwhelmed feel ho raha final technical interview ke liye.",1
"AWS deployment abhi tak pending hai, feeling stressed about the deadline.",1
"model training time pe submit kar diya, ab I am completely sorted.",0
"Ghar wale ki expectations ne anxiety badha di hai, placement ka stress mujhe suffocating bana raha hai.",2
"Life barbaad lag rahi hai, SQL mein fail hone wala hoon, severely anxious.",2
Maths samajh aa raha hai but board exam ke time pe confused ho jata hoon.,1
Neend thodi kam aa rahi hai internship review ki tension ki wajah se.,1
Neend thodi kam aa rahi hai final project review ki tension ki wajah se.,1
Relatives ki expectations ki wajah se thoda confused lagta hai future ko leke.,1
"Mera dimag phat jayega, REST APIs mein kuch samajh nahi aa raha, completely having panic attacks.",2
"NEET achha gaya, happy feel ho raha hai aaj.",0
"lab file abhi tak pending hai, feeling pressured about the deadline.",1
"Life barbaad lag rahi hai, AWS mein fail hone wala hoon, dead inside.",2
"assignment time pe submit kar diya, ab I am completely balanced.",0
"Parents ki expectations ne anxiety badha di hai, placement ka stress mujhe having panic attacks bana raha hai.",2
"Mera dimag phat jayega, Cloud architecture mein kuch samajh nahi aa raha, completely hopeless.",2
"Mera Spring Boot ka model training done hai, I am fully confident.",0
Relatives ki expectations ki wajah se thoda overwhelmed lagta hai future ko leke.,1
Placement prep aur college project manage karne mein thoda pressured feel hota hai.,1
"AWS deployment abhi tak pending hai, feeling tense about the deadline.",1
"Life barbaad lag rahi hai, SQL mein fail hone wala hoon, crying constantly.",2
"Bhai Cloud architecture ki prep ekdum relaxed chal rahi hai, sab on track hai.",0
"Anxiety itni hai ki khana bhi nahi khaya 2 din se, Java ki wajah se.",2
"Dost aage nikal gaye aur main yahan stuck hoon DSA mein, feeling crying constantly.",2
"Kal ke college exam ke liye I am happy, syllabus cover ho gaya.",0
"Aaj ka din productive tha, Chemistry padha aur ab balanced hai.",0
Microservices samajh aa raha hai but technical interview ke time pe anxious ho jata hoon.,1
"Internal marks thode kam hain, stressed feel ho raha final hackathon ke liye.",1
"final project review achha gaya, chill feel ho raha hai aaj.",0
"Relatives bhi support kar rahe hain, I feel happy about my career.",0
"Har taraf se pressure hai, I feel like I am breaking down.",2
REST APIs samajh aa raha hai but board exam ke time pe confused ho jata hoon.,1
Results anxiety hai thodi but I think DBMS wala paper theek gaya hai.,1
"Anxiety itni hai ki khana bhi nahi khaya 2 din se, DBMS ki wajah se.",2
"Week mein 2 end-sem exam hain, schedule thoda tight hai aur main tense hoon.",1
"Thodi tension hai placement drive ki, overwhelmed lag raha hai.",1
"Time management mast chal raha hai, sorted feel kar raha hoon about assignment.",0
"Thodi tension hai end-sem exam ki, tense lag raha hai.",1
"Results clear hain, marks acche aaye in Java, feeling happy.",0
"Parents bhi support kar rahe hain, I feel confident about my career.",0
"Mera Physics ka project done hai, I am fully balanced.",0
"Ghar wale bhi support kar rahe hain, I feel peaceful about my career.",0
"Kal ke hackathon ke liye I am peaceful, syllabus cover ho gaya.",0
"Mera DBMS ka model training done hai, I am fully confident.",0
"Spring Boot ka error resolve ho gaya, code successfully chal raha hai.",0
Chemistry samajh aa raha hai but board exam ke time pe confused ho jata hoon.,1
"Life barbaad lag rahi hai, DSA mein fail hone wala hoon, having panic attacks.",2
"Thodi tension hai NEET ki, tense lag raha hai.",1
"Raat bhar jaag ke Data Analytics padha but still nothing is going in my head, feeling depressed.",2
"Mentally on track hoon, koi end-sem exam ka darr nahi.",0
"Microservices practical record mein ek annoying bug hai, raat tak fix karna padega, feeling tense.",1
"Kal ke viva ke liye I am on track, syllabus cover ho gaya.",0
Placement prep aur college model training manage karne mein thoda stressed feel hota hai.,1
"Life barbaad lag rahi hai, DBMS mein fail hone wala hoon, having panic attacks.",2
"backend integration abhi tak pending hai, feeling pressured about the deadline.",1
"Week mein 2 viva hain, schedule thoda tight hai aur main worried hoon.",1
"Doston ke sath padhai karke happy lag raha hai, REST APIs easy lagne laga.",0
"practical record complete nahi ho pa raha, roz raat ko I am crying constantly.",2
"Week mein 2 college exam hain, schedule thoda tight hai aur main overwhelmed hoon.",1
Parents ki expectations ki wajah se thoda stressed lagta hai future ko leke.,1
"Raat bhar jaag ke Cloud architecture padha but still nothing is going in my head, feeling depressed.",2
"Results clear hain, marks acche aaye in Maths, feeling sorted.",0
"NEET achha gaya, sorted feel ho raha hai aaj.",0
Papa ki expectations ki wajah se thoda overwhelmed lagta hai future ko leke.,1
Placement prep aur college model training manage karne mein thoda pressured feel hota hai.,1
"Thodi tension hai viva ki, thoda nervous lag raha hai.",1
"Mera Spring Boot ka AWS deployment done hai, I am fully confident.",0
"Mentally happy hoon, koi NEET ka darr nahi.",0
"practical record complete nahi ho pa raha, roz raat ko I am hopeless.",2
"Results clear hain, marks acche aaye in AI, feeling set.",0
"Dost aage nikal gaye aur main yahan stuck hoon DSA mein, feeling having panic attacks.",2
"Doston ke sath padhai karke chill lag raha hai, SQL easy lagne laga.",0
"Mentally on track hoon, koi JEE ka darr nahi.",0
"Doston ki preparation mujhse zyada hai Data Analytics mein, getting overwhelmed.",1
"Internal marks thode kam hain, stressed feel ho raha final final project review ke liye.",1
"Raat bhar jaag ke AI padha but still nothing is going in my head, feeling numb.",2
"Internal marks thode kam hain, anxious feel ho raha final viva ke liye.",1
"Internal marks thode kam hain, confused feel ho raha final board exam ke liye.",1
"Life barbaad lag rahi hai, Python mein fail hone wala hoon, dead inside.",2
"end-sem exam achha gaya, balanced feel ho raha hai aaj.",0
"Week mein 2 job simulation hain, schedule thoda tight hai aur main tense hoon.",1
"Doston ki preparation mujhse zyada hai Data Analytics mein, getting tense.",1
"JEE clear nahi hua toh kya karunga, feeling totally crying constantly and lost.",2
"Dost aage nikal gaye aur main yahan stuck hoon Cloud architecture mein, feeling depressed.",2
"placement drive achha gaya, set feel ho raha hai aaj.",0
"Aaj ka din productive tha, AI padha aur ab sorted hai.",0
"Kal ke college exam ke liye I am relaxed, syllabus cover ho gaya.",0
"practical record time pe submit kar diya, ab I am completely chill.",0
"board exam clear nahi hua toh kya karunga, feeling totally hopeless and lost.",2
"Raat bhar jaag ke DSA padha but still nothing is going in my head, feeling depressed.",2
"Life barbaad lag rahi hai, Java mein fail hone wala hoon, crying constantly.",2
"job simulation clear nahi hua toh kya karunga, feeling totally crying constantly and lost.",2
"Mera DSA ka mock test done hai, I am fully chill.",0
"Mera dimag phat jayega, SQL mein kuch samajh nahi aa raha, completely severely anxious.",2
Placement prep aur college backend integration manage karne mein thoda overwhelmed feel hota hai.,1
"Mentally sorted hoon, koi JEE ka darr nahi.",0
"model training time pe submit kar diya, ab I am completely confident.",0
"Doston ki preparation mujhse zyada hai AWS mein, getting pressured.",1
Microservices samajh aa raha hai but JEE ke time pe thoda nervous ho jata hoon.,1
"Kal ke mid-sem ke liye I am on track, syllabus cover ho gaya.",0
"Breathless feel ho raha hai hackathon ke thought se hi, anxiety is too high.",2
"AWS deployment abhi tak pending hai, feeling confused about the deadline.",1
"viva clear nahi hua toh kya karunga, feeling totally depressed and lost.",2
"Results clear hain, marks acche aaye in AWS, feeling balanced.",0
"NEET clear nahi hua toh kya karunga, feeling totally dead inside and lost.",2
"Aaj ka din productive tha, Chemistry padha aur ab relaxed hai.",0
"Itna backlog ho gaya hai ki rona aa raha hai lagatar, I am dead inside.",2
"Thodi tension hai board exam ki, confused lag raha hai.",1
"Life barbaad lag rahi hai, DSA mein fail hone wala hoon, hopeless.",2
"Raat bhar jaag ke DBMS padha but still nothing is going in my head, feeling severely anxious.",2
Parents ki expectations ki wajah se thoda worried lagta hai future ko leke.,1
"Life barbaad lag rahi hai, AI mein fail hone wala hoon, suffocating.",2
"Mera AWS ka assignment done hai, I am fully set.",0
"Week mein 2 NEET hain, schedule thoda tight hai aur main confused hoon.",1
"Raat bhar jaag ke DBMS padha but still nothing is going in my head, feeling having panic attacks.",2
"Results clear hain, marks acche aaye in Chemistry, feeling relaxed.",0
"Physics experiment achi gayi, lab marks aenge poore.",0
"Dost aage nikal gaye aur main yahan stuck hoon DBMS mein, feeling having panic attacks.",2
"Bhai Data Analytics ki prep ekdum set chal rahi hai, sab on track hai.",0
